,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
394,2021-01-29,58,45,11.376768,US,Budweiser
395,2021-01-30,57,45,11.180617,US,Budweiser
396,2021-01-31,70,49,40.403507,US,Budweiser
397,2021-02-01,11,49,6.3491225,US,Budweiser
398,2021-02-02,11,49,6.3491225,US,Budweiser
399,2021-02-03,12,49,6.9263153,US,Budweiser
400,2021-02-04,24,49,13.852631,US,Budweiser
401,2021-02-05,16,49,9.2350874,US,Budweiser
402,2021-02-06,24,49,13.852631,US,Budweiser
403,2021-02-07,61,87,48.175568,US,Budweiser
404,2021-02-08,100,87,78.976341,US,Budweiser
405,2021-02-09,14,87,11.056687,US,Budweiser
406,2021-02-10,12,87,9.4771614,US,Budweiser
407,2021-02-11,10,87,7.897634,US,Budweiser
408,2021-02-12,9,87,7.1078711,US,Budweiser
409,2021-02-13,12,87,9.4771614,US,Budweiser
410,2021-02-14,11,31,9.780015,US,Budweiser
411,2021-02-15,13,31,11.5582,US,Budweiser
412,2021-02-16,6,31,5.3345537,US,Budweiser
413,2021-02-17,8,31,7.1127386,US,Budweiser
414,2021-02-18,8,31,7.1127386,US,Budweiser
415,2021-02-19,11,31,9.780015,US,Budweiser
416,2021-02-20,12,31,10.669107,US,Budweiser
417,2021-02-21,11,29,9.7120647,US,Budweiser
418,2021-02-22,7,29,6.1804047,US,Budweiser
419,2021-02-23,9,29,7.9462347,US,Budweiser
420,2021-02-24,8,29,7.0633197,US,Budweiser
421,2021-02-25,10,29,8.8291492,US,Budweiser
422,2021-02-26,9,29,7.9462347,US,Budweiser
423,2021-02-27,11,29,9.7120647,US,Budweiser
424,2021-02-28,11,28,1.2940886,US,Budweiser
425,2021-03-01,65,28,7.6468873,US,Budweiser
426,2021-03-02,85,28,9.9997759,US,Budweiser
427,2021-03-03,62,28,7.2939544,US,Budweiser
428,2021-03-04,79,28,9.2939091,US,Budweiser
429,2021-03-05,81,28,9.5291977,US,Budweiser
430,2021-03-06,88,28,10.352709,US,Budweiser
431,2021-03-07,100,26,9.9521523,US,Budweiser
432,2021-03-08,76,26,7.5636363,US,Budweiser
433,2021-03-09,60,26,5.971292,US,Budweiser
434,2021-03-10,61,26,6.0708132,US,Budweiser
435,2021-03-11,70,26,6.9665074,US,Budweiser
436,2021-03-12,75,26,7.4641151,US,Budweiser
437,2021-03-13,75,26,7.4641151,US,Budweiser
438,2021-03-14,73,26,7.7604165,US,Budweiser
439,2021-03-15,60,26,6.3784251,US,Budweiser
440,2021-03-16,60,26,6.3784251,US,Budweiser
441,2021-03-17,67,26,7.1225743,US,Budweiser
442,2021-03-18,65,26,6.9099603,US,Budweiser
443,2021-03-19,70,26,7.4414959,US,Budweiser
444,2021-03-20,89,26,9.4613304,US,Budweiser
445,2021-03-21,81,27,8.5364056,US,Budweiser
446,2021-03-22,64,27,6.7448144,US,Budweiser
447,2021-03-23,57,27,6.0071006,US,Budweiser
448,2021-03-24,56,27,5.9017129,US,Budweiser
449,2021-03-25,81,27,8.5364056,US,Budweiser
450,2021-03-26,79,27,8.3256302,US,Budweiser
451,2021-03-27,89,27,9.379508,US,Budweiser
452,2021-03-28,82,29,9.4307356,US,Budweiser
453,2021-03-29,66,29,7.5905914,US,Budweiser
454,2021-03-30,71,29,8.1656361,US,Budweiser
455,2021-03-31,71,29,8.1656361,US,Budweiser
456,2021-04-01,65,29,7.4755826,US,Budweiser
457,2021-04-02,61,29,7.0155468,US,Budweiser
458,2021-04-03,83,29,9.545743,US,Budweiser
459,2021-04-04,85,29,10.535864,US,Budweiser
460,2021-04-05,51,29,6.3215184,US,Budweiser
461,2021-04-06,44,29,5.4538589,US,Budweiser
462,2021-04-07,60,29,7.4370799,US,Budweiser
463,2021-04-08,81,29,10.040058,US,Budweiser
464,2021-04-09,71,29,8.8005447,US,Budweiser
465,2021-04-10,71,29,8.8005447,US,Budweiser
466,2021-04-11,86,33,10.119373,US,Budweiser
467,2021-04-12,62,33,7.2953629,US,Budweiser
468,2021-04-13,59,33,6.9423609,US,Budweiser
469,2021-04-14,63,33,7.4130297,US,Budweiser
470,2021-04-15,92,33,10.825377,US,Budweiser
471,2021-04-16,100,33,11.766714,US,Budweiser
472,2021-04-17,93,33,10.943044,US,Budweiser
473,2021-04-18,92,31,10.791506,US,Budweiser
474,2021-04-19,72,31,8.4455261,US,Budweiser
475,2021-04-20,53,31,6.216846,US,Budweiser
476,2021-04-21,77,31,9.0320215,US,Budweiser
477,2021-04-22,77,31,9.0320215,US,Budweiser
478,2021-04-23,72,31,8.4455261,US,Budweiser
479,2021-04-24,80,31,9.3839178,US,Budweiser
480,2021-04-25,86,30,10.505522,US,Budweiser
481,2021-04-26,64,30,7.8180628,US,Budweiser
482,2021-04-27,60,30,7.3294339,US,Budweiser
483,2021-04-28,80,30,9.7725792,US,Budweiser
484,2021-04-29,72,30,8.7953215,US,Budweiser
485,2021-04-30,64,30,7.8180628,US,Budweiser
486,2021-05-01,60,30,7.3294339,US,Budweiser
487,2021-05-02,60,40,11.201588,US,Budweiser
488,2021-05-03,58,40,10.828201,US,Budweiser
489,2021-05-04,65,40,12.135054,US,Budweiser
490,2021-05-05,56,40,10.454815,US,Budweiser
491,2021-05-06,59,40,11.014894,US,Budweiser
492,2021-05-07,58,40,10.828201,US,Budweiser
493,2021-05-08,68,40,12.695133,US,Budweiser
494,2021-05-09,61,31,11.374435,US,Budweiser
495,2021-05-10,42,31,7.8315787,US,Budweiser
496,2021-05-11,38,31,7.0857139,US,Budweiser
497,2021-05-12,45,31,8.3909769,US,Budweiser
498,2021-05-13,45,31,8.3909769,US,Budweiser
499,2021-05-14,41,31,7.6451125,US,Budweiser
500,2021-05-15,57,31,10.628572,US,Budweiser
501,2021-05-16,49,29,9.1598825,US,Budweiser
502,2021-05-17,36,29,6.7297096,US,Budweiser
