,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
488,2021-05-04,19,58,20.683542,GB,Heineken
489,2021-05-05,20,58,21.77215,GB,Heineken
490,2021-05-06,23,58,25.037971,GB,Heineken
491,2021-05-07,25,58,27.215189,GB,Heineken
492,2021-05-08,23,58,25.037971,GB,Heineken
493,2021-05-09,21,51,22.278318,GB,Heineken
494,2021-05-10,19,51,20.156572,GB,Heineken
495,2021-05-11,22,51,23.33919,GB,Heineken
496,2021-05-12,14,51,14.852211,GB,Heineken
497,2021-05-13,22,51,23.33919,GB,Heineken
498,2021-05-14,29,51,30.765297,GB,Heineken
499,2021-05-15,30,51,31.82617,GB,Heineken
500,2021-05-16,27,87,26.544697,GB,Heineken
501,2021-05-17,24,87,23.595285,GB,Heineken
502,2021-05-18,27,87,26.544697,GB,Heineken
503,2021-05-19,34,87,33.426655,GB,Heineken
504,2021-05-20,25,87,24.578423,GB,Heineken
505,2021-05-21,52,87,51.123119,GB,Heineken
506,2021-05-22,100,87,98.31369,GB,Heineken
507,2021-05-23,22,54,21.317568,GB,Heineken
508,2021-05-24,21,54,20.348589,GB,Heineken
509,2021-05-25,26,54,25.193489,GB,Heineken
510,2021-05-26,15,54,14.534705,GB,Heineken
511,2021-05-27,21,54,20.348589,GB,Heineken
512,2021-05-28,44,54,42.635136,GB,Heineken
513,2021-05-29,33,54,31.976351,GB,Heineken
514,2021-05-30,28,57,27.006491,GB,Heineken
515,2021-05-31,31,57,29.900043,GB,Heineken
516,2021-06-01,25,57,24.112938,GB,Heineken
517,2021-06-02,26,57,25.077457,GB,Heineken
518,2021-06-03,23,57,22.183905,GB,Heineken
519,2021-06-04,29,57,27.97101,GB,Heineken
520,2021-06-05,31,57,29.900043,GB,Heineken
521,2021-06-06,25,70,24.114725,GB,Heineken
522,2021-06-07,27,70,26.043901,GB,Heineken
523,2021-06-08,53,70,51.123219,GB,Heineken
524,2021-06-09,25,70,24.114725,GB,Heineken
525,2021-06-10,30,70,28.93767,GB,Heineken
526,2021-06-11,44,70,42.441917,GB,Heineken
527,2021-06-12,33,70,31.831438,GB,Heineken
528,2021-06-13,31,100,28.761507,GB,Heineken
529,2021-06-14,15,100,13.916858,GB,Heineken
530,2021-06-15,40,100,37.111622,GB,Heineken
531,2021-06-16,100,100,92.779053,GB,Heineken
532,2021-06-17,69,100,64.017548,GB,Heineken
533,2021-06-18,51,100,47.317318,GB,Heineken
534,2021-06-19,46,100,42.678364,GB,Heineken
535,2021-06-20,26,65,23.892815,GB,Heineken
536,2021-06-21,33,65,30.325497,GB,Heineken
537,2021-06-22,37,65,34.001316,GB,Heineken
538,2021-06-23,31,65,28.487589,GB,Heineken
539,2021-06-24,30,65,27.568634,GB,Heineken
540,2021-06-25,40,65,36.758179,GB,Heineken
541,2021-06-26,34,65,31.24445,GB,Heineken
542,2021-06-27,42,69,39.108902,GB,Heineken
543,2021-06-28,27,69,25.141436,GB,Heineken
544,2021-06-29,40,69,37.246571,GB,Heineken
545,2021-06-30,28,69,26.072599,GB,Heineken
